PERIOD_CODE,SUPPLIER_NAME,BRANCH_ID,BRANCH_NAME,TOTAL_ORDERS,COMPLETED_ORDERS,ONTIME_ORDERS,ON_TIME_DELIVERY_RATE,TOTAL_PURCHASE_VALUE,AVG_LEAD_TIME_DAYS,PERFORMANCE_RATING
2025-12,"Clean & Clear Resources","B007","Ipoh 88 Speedmart",1,1,1,100,75.33,4,Excellent
2025-12,"Clean & Clear Resources","B006","Johor Bahru 88 Speedmart",1,1,1,100,604.51,7,Excellent
2025-12,"Clean & Clear Resources","B005","Klang 88 Speedmart",1,1,1,100,520.4,6,Excellent
2025-12,"Clean & Clear Resources","B010","Melaka 88 Speedmart",1,1,1,100,48.6,8,Excellent
2025-12,"Dairy Fresh Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,372.32,4,Excellent
2025-12,"Dry Goods Trading Co","B008","George Town 88 Speedmart",1,1,1,100,537.94,14,Excellent
2025-12,"Dry Goods Trading Co","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,450.74,9,Excellent
2025-12,"Dry Goods Trading Co","B003","Petaling Jaya 88 Speedmart",1,1,1,100,818.38,9,Excellent
2025-12,"Dry Goods Trading Co","B009","Seremban 88 Speedmart",1,1,1,100,200.34,11,Excellent
2025-12,"Farm to Table Sdn Bhd","B007","Ipoh 88 Speedmart",2,2,2,100,1013.87,13,Excellent
2025-12,"Farm to Table Sdn Bhd","B005","Klang 88 Speedmart",1,1,1,100,301.36,14,Excellent
2025-12,"Farm to Table Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,336.29,11.5,Excellent
2025-12,"Farm to Table Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,189.19,11,Excellent
2025-12,"Farm to Table Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,271.88,13,Excellent
2025-12,"Farm to Table Sdn Bhd","B004","Shah Alam 88 Speedmart",1,1,1,100,722.57,13,Excellent
2025-12,"Frozen Foods Malaysia","B008","George Town 88 Speedmart",2,2,2,100,585.54,5.5,Excellent
2025-12,"Frozen Foods Malaysia","B007","Ipoh 88 Speedmart",1,1,1,100,60.69,7,Excellent
2025-12,"Frozen Foods Malaysia","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,53.11,8,Excellent
2025-12,"Frozen Foods Malaysia","B010","Melaka 88 Speedmart",2,2,2,100,1730.44,6.2,Excellent
2025-12,"Frozen Foods Malaysia","B004","Shah Alam 88 Speedmart",1,1,1,100,179.38,8,Excellent
2025-12,"Global Grocery Supply","B008","George Town 88 Speedmart",1,1,1,100,272.8,5,Excellent
2025-12,"Global Grocery Supply","B005","Klang 88 Speedmart",1,1,1,100,828.06,6,Excellent
2025-12,"Green Harvest Trading","B008","George Town 88 Speedmart",1,1,1,100,1781.7,3,Excellent
2025-12,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",1,1,1,100,266.86,4,Excellent
2025-12,"Green Harvest Trading","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,1327.94,2,Excellent
2025-12,"Green Harvest Trading","B010","Melaka 88 Speedmart",1,1,1,100,453.46,4,Excellent
2025-12,"Green Harvest Trading","B003","Petaling Jaya 88 Speedmart",1,1,1,100,1110.48,2,Excellent
2025-12,"Green Harvest Trading","B009","Seremban 88 Speedmart",3,3,3,100,2102.8,2.6,Excellent
2025-12,"Green Harvest Trading","B004","Shah Alam 88 Speedmart",1,1,1,100,605.56,1,Excellent
2025-12,"Home Essentials Enterprise","B001","Ampang 88 Speedmart",1,1,1,100,1727.89,14,Excellent
2025-12,"Home Essentials Enterprise","B008","George Town 88 Speedmart",1,1,1,100,592.39,13,Excellent
2025-12,"Home Essentials Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,442.1,14,Excellent
2025-12,"Home Essentials Enterprise","B005","Klang 88 Speedmart",1,1,1,100,256.9,10,Excellent
2025-12,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,909.84,11,Excellent
2025-12,"Home Essentials Enterprise","B003","Petaling Jaya 88 Speedmart",1,1,1,100,769.89,11,Excellent
2025-12,"Home Essentials Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,454.36,11,Excellent
2025-12,"Nusa Kitchen Supplies","B001","Ampang 88 Speedmart",1,1,1,100,1904.14,6,Excellent
2025-12,"Nusa Kitchen Supplies","B002","Cheras 88 Speedmart",1,1,1,100,1407.99,4,Excellent
2025-12,"Nusa Kitchen Supplies","B008","George Town 88 Speedmart",1,1,1,100,2602.09,5,Excellent
2025-12,"Nusa Kitchen Supplies","B007","Ipoh 88 Speedmart",2,2,2,100,550.17,5.6,Excellent
2025-12,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",3,3,3,100,1160.23,5.4,Excellent
2025-12,"Nusa Kitchen Supplies","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,247.12,7,Excellent
2025-12,"Nusa Kitchen Supplies","B010","Melaka 88 Speedmart",1,1,1,100,345.01,7,Excellent
2025-12,"Nusa Kitchen Supplies","B009","Seremban 88 Speedmart",1,1,1,100,78.48,8,Excellent
2025-12,"Sinar Padi Enterprise","B001","Ampang 88 Speedmart",2,2,2,100,1080.08,2,Excellent
2025-12,"Sinar Padi Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,348.53,4,Excellent
2025-12,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,581.28,1,Excellent
2025-12,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,93.08,3,Excellent
2025-12,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,662.87,1.8,Excellent
2025-12,"Sinar Padi Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,199.35,1,Excellent
2025-12,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",2,2,2,100,404.77,2.3,Excellent
2025-12,"Sinar Padi Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,399.52,1,Excellent
2026-01,"Arctic Chill Logistics","B005","Klang 88 Speedmart",1,1,1,100,968.34,10,Excellent
2026-01,"Arctic Chill Logistics","B004","Shah Alam 88 Speedmart",1,1,1,100,826.04,9,Excellent
2026-01,"Clean & Clear Resources","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,289.36,7,Excellent
2026-01,"Clean & Clear Resources","B009","Seremban 88 Speedmart",1,1,1,100,351.36,4,Excellent
2026-01,"Dairy Fresh Sdn Bhd","B002","Cheras 88 Speedmart",1,1,1,100,884,2,Excellent
2026-01,"Dairy Fresh Sdn Bhd","B005","Klang 88 Speedmart",1,1,1,100,194.4,3,Excellent
2026-01,"Dry Goods Trading Co","B002","Cheras 88 Speedmart",1,1,1,100,1419.88,11,Excellent
2026-01,"Farm to Table Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,423.27,9,Excellent
2026-01,"Farm to Table Sdn Bhd","B009","Seremban 88 Speedmart",3,3,3,100,891.18,13.3,Excellent
2026-01,"Frozen Foods Malaysia","B004","Shah Alam 88 Speedmart",1,1,1,100,307.6,4,Excellent
2026-01,"Global Grocery Supply","B007","Ipoh 88 Speedmart",1,1,1,100,489.36,5,Excellent
2026-01,"Global Grocery Supply","B009","Seremban 88 Speedmart",1,1,1,100,476.64,6,Excellent
2026-01,"Green Harvest Trading","B007","Ipoh 88 Speedmart",1,1,1,100,816.48,1,Excellent
2026-01,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",1,1,1,100,727.52,2,Excellent
2026-01,"Green Harvest Trading","B005","Klang 88 Speedmart",1,1,1,100,143.28,3,Excellent
2026-01,"Green Harvest Trading","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,103.04,2,Excellent
2026-01,"Green Harvest Trading","B010","Melaka 88 Speedmart",1,1,1,100,550.88,3,Excellent
2026-01,"Green Harvest Trading","B009","Seremban 88 Speedmart",1,1,1,100,1145.92,1,Excellent
2026-01,"Home Essentials Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,522.68,12,Excellent
2026-01,"Home Essentials Enterprise","B005","Klang 88 Speedmart",1,1,1,100,421.06,9,Excellent
2026-01,"Nusa Kitchen Supplies","B001","Ampang 88 Speedmart",1,1,1,100,1524.24,6,Excellent
2026-01,"Nusa Kitchen Supplies","B002","Cheras 88 Speedmart",1,1,1,100,1034.8,8,Excellent
2026-01,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",1,0,0,0,559.2,0,Poor
2026-01,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",1,1,1,100,109.12,6,Excellent
2026-01,"Nusa Kitchen Supplies","B010","Melaka 88 Speedmart",1,1,1,100,226.72,6,Excellent
2026-01,"Nusa Kitchen Supplies","B009","Seremban 88 Speedmart",1,1,1,100,185.52,8,Excellent
2026-01,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,590.8,7,Excellent
2026-01,"Sinar Padi Enterprise","B008","George Town 88 Speedmart",2,2,2,100,506.48,2.5,Excellent
2026-01,"Sinar Padi Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,274.48,3,Excellent
2026-01,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,100.4,1,Excellent
2026-01,"Sinar Padi Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,294.56,2,Excellent
2026-02,"Arctic Chill Logistics","B008","George Town 88 Speedmart",1,1,1,100,915.68,10,Excellent
2026-02,"Arctic Chill Logistics","B011","Kota Kinabalu 88 Speedmart",1,0,0,0,33,0,Poor
2026-02,"Arctic Chill Logistics","B010","Melaka 88 Speedmart",1,1,1,100,205.19,9,Excellent
2026-02,"Clean & Clear Resources","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,239.36,6,Excellent
2026-02,"Clean & Clear Resources","B009","Seremban 88 Speedmart",1,1,1,100,141.28,5,Excellent
2026-02,"Dairy Fresh Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,14.4,2,Excellent
2026-02,"Dry Goods Trading Co","B006","Johor Bahru 88 Speedmart",1,1,1,100,715.93,13,Excellent
2026-02,"Dry Goods Trading Co","B005","Klang 88 Speedmart",1,1,1,100,201.65,12,Excellent
2026-02,"Dry Goods Trading Co","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,257.56,11,Excellent
2026-02,"Farm to Table Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,266.14,9,Excellent
2026-02,"Farm to Table Sdn Bhd","B003","Petaling Jaya 88 Speedmart",1,1,1,100,452.39,13,Excellent
2026-02,"Frozen Foods Malaysia","B006","Johor Bahru 88 Speedmart",1,1,1,100,128.64,4,Excellent
2026-02,"Frozen Foods Malaysia","B005","Klang 88 Speedmart",1,1,1,100,86.08,8,Excellent
2026-02,"Frozen Foods Malaysia","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,200.88,6,Excellent
2026-02,"Frozen Foods Malaysia","B003","Petaling Jaya 88 Speedmart",1,1,1,100,1560.96,6,Excellent
2026-02,"Global Grocery Supply","B008","George Town 88 Speedmart",1,1,1,100,185.92,4,Excellent
2026-02,"Global Grocery Supply","B005","Klang 88 Speedmart",1,1,1,100,873.04,5,Excellent
2026-02,"Global Grocery Supply","B011","Kota Kinabalu 88 Speedmart",3,2,2,66.67,500.8,5,Poor
2026-02,"Global Grocery Supply","B010","Melaka 88 Speedmart",1,1,1,100,215.76,4,Excellent
2026-02,"Global Grocery Supply","B009","Seremban 88 Speedmart",1,1,1,100,25.84,6,Excellent
2026-02,"Global Grocery Supply","B004","Shah Alam 88 Speedmart",1,1,1,100,304.4,8,Excellent
2026-02,"Green Harvest Trading","B001","Ampang 88 Speedmart",1,1,1,100,2391.84,3,Excellent
2026-02,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",1,1,1,100,262.08,3,Excellent
2026-02,"Green Harvest Trading","B005","Klang 88 Speedmart",1,1,1,100,608.16,4,Excellent
2026-02,"Green Harvest Trading","B010","Melaka 88 Speedmart",1,1,1,100,462.56,4,Excellent
2026-02,"Home Essentials Enterprise","B002","Cheras 88 Speedmart",2,2,2,100,2340.53,12.1,Excellent
2026-02,"Home Essentials Enterprise","B008","George Town 88 Speedmart",2,2,2,100,1540.14,12.6,Excellent
2026-02,"Home Essentials Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,144.14,12,Excellent
2026-02,"Home Essentials Enterprise","B006","Johor Bahru 88 Speedmart",2,2,2,100,824.78,9.3,Excellent
2026-02,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,112.8,11,Excellent
2026-02,"Home Essentials Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,98.5,9,Excellent
2026-02,"Nusa Kitchen Supplies","B007","Ipoh 88 Speedmart",2,2,2,100,512.72,5.5,Excellent
2026-02,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",1,1,1,100,73.04,6,Excellent
2026-02,"Nusa Kitchen Supplies","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,531.76,4,Excellent
2026-02,"Nusa Kitchen Supplies","B009","Seremban 88 Speedmart",1,1,1,100,608.32,7,Excellent
2026-02,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,346.56,7,Excellent
2026-02,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,209.44,4,Excellent
2026-02,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,457.04,2.2,Excellent
2026-02,"Sinar Padi Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,210.32,4,Excellent
2026-02,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",2,2,2,100,155.6,1,Excellent
2026-03,"Arctic Chill Logistics","B008","George Town 88 Speedmart",1,1,1,100,672.86,13,Excellent
2026-03,"Arctic Chill Logistics","B005","Klang 88 Speedmart",1,1,1,100,1816.56,11,Excellent
2026-03,"Clean & Clear Resources","B003","Petaling Jaya 88 Speedmart",1,1,1,100,1143.92,5,Excellent
2026-03,"Dairy Fresh Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,189.6,3,Excellent
2026-03,"Dairy Fresh Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,24.64,4,Excellent
2026-03,"Dairy Fresh Sdn Bhd","B003","Petaling Jaya 88 Speedmart",1,1,1,100,1149.36,1,Excellent
2026-03,"Dry Goods Trading Co","B005","Klang 88 Speedmart",1,1,1,100,693.22,14,Excellent
2026-03,"Dry Goods Trading Co","B009","Seremban 88 Speedmart",1,1,1,100,141.8,12,Excellent
2026-03,"Farm to Table Sdn Bhd","B007","Ipoh 88 Speedmart",1,1,1,100,360.9,11,Excellent
2026-03,"Frozen Foods Malaysia","B010","Melaka 88 Speedmart",1,1,1,100,285.36,8,Excellent
2026-03,"Frozen Foods Malaysia","B009","Seremban 88 Speedmart",1,1,1,100,122.4,7,Excellent
2026-03,"Global Grocery Supply","B001","Ampang 88 Speedmart",1,1,1,100,2684.08,5,Excellent
2026-03,"Global Grocery Supply","B002","Cheras 88 Speedmart",1,1,1,100,3325.52,4,Excellent
2026-03,"Global Grocery Supply","B008","George Town 88 Speedmart",1,1,1,100,486.72,5,Excellent
2026-03,"Global Grocery Supply","B007","Ipoh 88 Speedmart",1,1,1,100,328.16,8,Excellent
2026-03,"Global Grocery Supply","B005","Klang 88 Speedmart",2,2,2,100,827.6,4.9,Excellent
2026-03,"Global Grocery Supply","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,218.16,7,Excellent
2026-03,"Global Grocery Supply","B010","Melaka 88 Speedmart",1,1,1,100,406.8,6,Excellent
2026-03,"Global Grocery Supply","B009","Seremban 88 Speedmart",1,1,1,100,405.84,4,Excellent
2026-03,"Green Harvest Trading","B001","Ampang 88 Speedmart",1,1,1,100,960.48,1,Excellent
2026-03,"Green Harvest Trading","B002","Cheras 88 Speedmart",1,1,1,100,928.48,2,Excellent
2026-03,"Green Harvest Trading","B008","George Town 88 Speedmart",1,1,1,100,1123.2,1,Excellent
2026-03,"Green Harvest Trading","B007","Ipoh 88 Speedmart",1,1,1,100,2285.28,3,Excellent
2026-03,"Green Harvest Trading","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,492.8,2,Excellent
2026-03,"Green Harvest Trading","B009","Seremban 88 Speedmart",1,1,1,100,1671.6,3,Excellent
2026-03,"Home Essentials Enterprise","B005","Klang 88 Speedmart",1,1,1,100,383.46,10,Excellent
2026-03,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,998.47,12,Excellent
2026-03,"Home Essentials Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,99.75,10,Excellent
2026-03,"Nusa Kitchen Supplies","B002","Cheras 88 Speedmart",1,1,1,100,2632,7,Excellent
2026-03,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",1,1,1,100,587.2,8,Excellent
2026-03,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",1,1,1,100,179.2,7,Excellent
2026-03,"Nusa Kitchen Supplies","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,524.96,5,Excellent
2026-03,"Nusa Kitchen Supplies","B010","Melaka 88 Speedmart",1,1,1,100,461.36,5,Excellent
2026-03,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,580.48,6,Excellent
2026-03,"Sinar Padi Enterprise","B008","George Town 88 Speedmart",1,1,1,100,353.2,2,Excellent
2026-03,"Sinar Padi Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,225.76,4,Excellent
2026-03,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",2,2,2,100,186.08,2,Excellent
2026-03,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,192.32,1,Excellent
2026-03,"Sinar Padi Enterprise","B010","Melaka 88 Speedmart",2,2,2,100,418.4,1.4,Excellent
2026-03,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,23.52,2,Excellent
2026-03,"Sinar Padi Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,594.16,2,Excellent
2026-04,"Arctic Chill Logistics","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,211.26,13,Excellent
2026-04,"Arctic Chill Logistics","B004","Shah Alam 88 Speedmart",1,1,1,100,1080.42,10,Excellent
2026-04,"Dairy Fresh Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,28.08,3,Excellent
2026-04,"Dry Goods Trading Co","B002","Cheras 88 Speedmart",1,1,1,100,496.6,11,Excellent
2026-04,"Dry Goods Trading Co","B008","George Town 88 Speedmart",1,1,1,100,185.06,14,Excellent
2026-04,"Dry Goods Trading Co","B006","Johor Bahru 88 Speedmart",1,1,1,100,1170.81,14,Excellent
2026-04,"Farm to Table Sdn Bhd","B006","Johor Bahru 88 Speedmart",1,1,1,100,1087.92,13,Excellent
2026-04,"Farm to Table Sdn Bhd","B005","Klang 88 Speedmart",1,1,1,100,243.56,14,Excellent
2026-04,"Farm to Table Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,465.18,9,Excellent
2026-04,"Farm to Table Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,441.57,14,Excellent
2026-04,"Frozen Foods Malaysia","B005","Klang 88 Speedmart",1,1,1,100,607.2,4,Excellent
2026-04,"Frozen Foods Malaysia","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,12,4,Excellent
2026-04,"Global Grocery Supply","B007","Ipoh 88 Speedmart",1,1,1,100,126.16,5,Excellent
2026-04,"Global Grocery Supply","B005","Klang 88 Speedmart",1,1,1,100,89.6,4,Excellent
2026-04,"Global Grocery Supply","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,150.96,5,Excellent
2026-04,"Global Grocery Supply","B009","Seremban 88 Speedmart",2,2,2,100,135.2,5,Excellent
2026-04,"Green Harvest Trading","B007","Ipoh 88 Speedmart",1,1,1,100,228.8,4,Excellent
2026-04,"Green Harvest Trading","B010","Melaka 88 Speedmart",1,1,1,100,517.6,4,Excellent
2026-04,"Green Harvest Trading","B009","Seremban 88 Speedmart",2,2,2,100,406.56,1.3,Excellent
2026-04,"Green Harvest Trading","B004","Shah Alam 88 Speedmart",1,1,1,100,2488,1,Excellent
2026-04,"Home Essentials Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,1091.69,11,Excellent
2026-04,"Home Essentials Enterprise","B005","Klang 88 Speedmart",1,1,1,100,1001.93,11,Excellent
2026-04,"Home Essentials Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,90.77,11,Excellent
2026-04,"Nusa Kitchen Supplies","B008","George Town 88 Speedmart",1,1,1,100,1653.92,7,Excellent
2026-04,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,131.92,6,Excellent
2026-04,"Sinar Padi Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,193.84,2,Excellent
2026-04,"Sinar Padi Enterprise","B010","Melaka 88 Speedmart",3,3,3,100,307.04,1.8,Excellent
2026-04,"Sinar Padi Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,300.24,2,Excellent
2026-05,"Arctic Chill Logistics","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,161.33,14,Excellent
2026-05,"Arctic Chill Logistics","B003","Petaling Jaya 88 Speedmart",1,1,1,100,4263.39,14,Excellent
2026-05,"Arctic Chill Logistics","B004","Shah Alam 88 Speedmart",1,1,1,100,3061.89,11,Excellent
2026-05,"Clean & Clear Resources","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,34.4,8,Excellent
2026-05,"Clean & Clear Resources","B009","Seremban 88 Speedmart",1,1,1,100,103.68,8,Excellent
2026-05,"Dairy Fresh Sdn Bhd","B005","Klang 88 Speedmart",1,1,1,100,84.48,1,Excellent
2026-05,"Dairy Fresh Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,141.12,2,Excellent
2026-05,"Dry Goods Trading Co","B009","Seremban 88 Speedmart",1,1,1,100,318.9,10,Excellent
2026-05,"Farm to Table Sdn Bhd","B007","Ipoh 88 Speedmart",1,1,1,100,238.26,11,Excellent
2026-05,"Farm to Table Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,355.65,11,Excellent
2026-05,"Farm to Table Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,1857.18,13,Excellent
2026-05,"Farm to Table Sdn Bhd","B003","Petaling Jaya 88 Speedmart",1,1,1,100,1641.68,14,Excellent
2026-05,"Frozen Foods Malaysia","B010","Melaka 88 Speedmart",1,1,1,100,538.72,7,Excellent
2026-05,"Frozen Foods Malaysia","B009","Seremban 88 Speedmart",1,1,1,100,592.56,4,Excellent
2026-05,"Global Grocery Supply","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,200.48,8,Excellent
2026-05,"Global Grocery Supply","B009","Seremban 88 Speedmart",1,1,1,100,79.68,4,Excellent
2026-05,"Global Grocery Supply","B004","Shah Alam 88 Speedmart",1,1,1,100,259.92,5,Excellent
2026-05,"Green Harvest Trading","B002","Cheras 88 Speedmart",1,1,1,100,1641.44,1,Excellent
2026-05,"Green Harvest Trading","B007","Ipoh 88 Speedmart",1,1,1,100,280.32,2,Excellent
2026-05,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",2,2,2,100,1901.52,1.4,Excellent
2026-05,"Green Harvest Trading","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,1883.92,1.7,Excellent
2026-05,"Home Essentials Enterprise","B002","Cheras 88 Speedmart",1,1,1,100,977.22,10,Excellent
2026-05,"Home Essentials Enterprise","B005","Klang 88 Speedmart",1,1,1,100,1053.68,12,Excellent
2026-05,"Home Essentials Enterprise","B010","Melaka 88 Speedmart",2,2,2,100,649.04,13.7,Excellent
2026-05,"Home Essentials Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,189.03,12,Excellent
2026-05,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,1253.04,8,Excellent
2026-05,"Sinar Padi Enterprise","B008","George Town 88 Speedmart",1,1,1,100,308.48,3,Excellent
2026-05,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,86,2,Excellent
2026-05,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,97.76,1,Excellent
2026-05,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,147.04,2,Excellent
2026-05,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,273.28,4,Excellent
2026-06,"Arctic Chill Logistics","B008","George Town 88 Speedmart",1,0,0,0,277.92,0,Poor
2026-06,"Arctic Chill Logistics","B007","Ipoh 88 Speedmart",1,1,1,100,161.5,9,Excellent
2026-06,"Arctic Chill Logistics","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,116.31,14,Excellent
2026-06,"Clean & Clear Resources","B005","Klang 88 Speedmart",1,0,0,0,91.76,0,Poor
2026-06,"Clean & Clear Resources","B009","Seremban 88 Speedmart",1,1,1,100,977.6,7,Excellent
2026-06,"Dry Goods Trading Co","B008","George Town 88 Speedmart",1,1,1,100,332.9,11,Excellent
2026-06,"Dry Goods Trading Co","B005","Klang 88 Speedmart",1,0,0,0,615.69,0,Poor
2026-06,"Farm to Table Sdn Bhd","B008","George Town 88 Speedmart",1,1,1,100,918.67,5,Excellent
2026-06,"Farm to Table Sdn Bhd","B010","Melaka 88 Speedmart",1,0,0,0,368.04,0,Poor
