CAL_DATE,BRANCH_NAME,CATEGORY_NAME,ITEM_NAME,QUANTITY_ON_HAND,IS_MYKASIH_ELIGIBLE,AVG_DAILY_SALES,DAYS_OF_SUPPLY,SUGGESTED_REORDER_POINT,SUGGESTED_MAX_LEVEL,STOCK_STATUS,ACTION_REQUIRED
2023-06-30,"Cheras 88 Speedmart","Beverages","Minuman Tenaga 250ml",142,N,1.75,81.1,13,67,EXCESS,FREEZE PURCHASING
2024-09-30,"Kota Kinabalu 88 Speedmart","Baby Products","Tisu Basah Baby 80pcs",49,Y,1.57,31.2,13,60,NORMAL,MONITOR
2022-06-30,"Johor Bahru 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",11,N,2,5.5,14,76,LOW,PLANNED REORDER
2024-02-29,"Melaka 88 Speedmart","Rice and Grains","Tepung Gandum 1kg",154,N,2.27,67.8,18,86,EXCESS,FREEZE PURCHASING
2022-03-31,"Ipoh 88 Speedmart","Imported Goods","Keju Parmesan 200g",27,N,1.87,14.5,15,71,NORMAL,MONITOR
2022-02-28,"Ipoh 88 Speedmart","Imported Goods","Keju Parmesan 200g",30,N,1.87,16.1,15,71,NORMAL,MONITOR
2025-12-31,"Melaka 88 Speedmart","Beverages","Minuman Isotonic 500ml",26,N,2.2,11.8,17,84,NORMAL,MONITOR
2023-06-30,"Ampang 88 Speedmart","Snacks and Confectionery","Mochi 120g",24,N,4,6,28,152,LOW,PLANNED REORDER
2025-06-30,"Kota Kinabalu 88 Speedmart","Stationery and Daily Needs","Pemadam 5pcs",27,N,2.1,12.9,17,80,NORMAL,MONITOR
2026-03-31,"Kota Kinabalu 88 Speedmart","Snacks and Confectionery","Mochi 120g",10,N,1.67,6,14,63,LOW,PLANNED REORDER
2025-07-31,"Melaka 88 Speedmart","Instant Food","Nasi Segera 200g",90,Y,1.33,67.5,11,51,EXCESS,FREEZE PURCHASING
2022-02-28,"Seremban 88 Speedmart","Beverages","Air Mineral 1.5L",64,N,1.79,35.8,14,68,NORMAL,MONITOR
2021-12-31,"Ipoh 88 Speedmart","Frozen Food","Sosej Beku 500g",15,N,2.09,7.2,18,79,NORMAL,MONITOR
2024-09-30,"Seremban 88 Speedmart","Frozen Food","Kentang Goreng 1kg",13,N,1.14,11.4,9,43,NORMAL,MONITOR
2024-08-31,"Melaka 88 Speedmart","Personal Care","Pembersih Muka 100ml",6,N,2,3,16,76,LOW,PLANNED REORDER
2024-07-31,"Melaka 88 Speedmart","Personal Care","Pembersih Muka 100ml",6,N,2,3,16,76,LOW,PLANNED REORDER
2024-10-31,"Kuching 88 Speedmart","Imported Goods","Keju Parmesan 200g",17,N,1.92,8.8,16,73,NORMAL,MONITOR
2023-09-30,"Cheras 88 Speedmart","Stationery and Daily Needs","Kertas A4 500sheets",16,N,1.67,9.6,13,63,NORMAL,MONITOR
2026-07-31,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Mochi 120g",301,N,2.12,142.3,17,80,EXCESS,FREEZE PURCHASING
2026-06-30,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Mochi 120g",301,N,2.12,142.3,17,80,EXCESS,FREEZE PURCHASING
2026-05-31,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Mochi 120g",301,N,2.12,142.3,17,80,EXCESS,FREEZE PURCHASING
2024-02-29,"Shah Alam 88 Speedmart","Beverages","Minuman Tenaga 250ml",45,N,1.56,28.9,13,59,NORMAL,MONITOR
2021-06-30,"Petaling Jaya 88 Speedmart","Beverages","Teh Tarik 250ml",211,N,1.83,115.1,14,70,EXCESS,FREEZE PURCHASING
2021-02-28,"Klang 88 Speedmart","Dairy Products","Yogurt 180g",32,Y,2.67,12,22,101,NORMAL,MONITOR
2025-03-31,"Seremban 88 Speedmart","Beverages","Kopi 3in1 10s",42,N,1.82,23.1,15,69,NORMAL,MONITOR
2025-02-28,"Seremban 88 Speedmart","Beverages","Kopi 3in1 10s",45,N,1.82,24.7,15,69,NORMAL,MONITOR
2023-01-31,"Klang 88 Speedmart","Dairy Products","Susu Rendah Lemak 1L",86,Y,1.78,48.4,14,68,EXCESS,FREEZE PURCHASING
2024-12-31,"Cheras 88 Speedmart","Household Cleaning","Pewangi Pakaian 1L",95,N,2.13,44.7,18,81,EXCESS,FREEZE PURCHASING
2024-01-31,"George Town 88 Speedmart","Imported Goods","Keju Parmesan 200g",9,N,2.38,3.8,19,91,LOW,PLANNED REORDER
2023-08-31,"Ipoh 88 Speedmart","Stationery and Daily Needs","Pemadam 5pcs",38,N,1.83,20.7,15,70,NORMAL,MONITOR
2023-06-30,"Klang 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",72,N,2,36,16,76,NORMAL,MONITOR
2024-08-31,"Johor Bahru 88 Speedmart","Frozen Food","Pizza Beku 400g",9,N,1.48,6.1,12,56,LOW,PLANNED REORDER
2024-07-31,"Johor Bahru 88 Speedmart","Frozen Food","Pizza Beku 400g",9,N,1.48,6.1,12,56,LOW,PLANNED REORDER
2021-03-31,"Cheras 88 Speedmart","Household Cleaning","Peluntur 1L",118,Y,1.57,75.1,13,60,EXCESS,FREEZE PURCHASING
2024-07-31,"Cheras 88 Speedmart","Personal Care","Ubat Gigi 150g",69,N,2,34.5,17,76,NORMAL,MONITOR
2025-05-31,"Klang 88 Speedmart","Frozen Food","Daging Beku 500g",12,N,1.83,6.5,14,70,LOW,PLANNED REORDER
2021-11-30,"George Town 88 Speedmart","Stationery and Daily Needs","Pensil 12pcs",18,N,1.4,12.9,12,53,NORMAL,MONITOR
2024-11-30,"Seremban 88 Speedmart","Instant Food","Bihun Segera 60g",141,Y,1.48,95.3,12,56,EXCESS,FREEZE PURCHASING
2023-07-31,"Johor Bahru 88 Speedmart","Personal Care","Syampu 500ml",58,N,2.25,25.8,18,86,NORMAL,MONITOR
2022-11-30,"Shah Alam 88 Speedmart","Personal Care","Syampu 500ml",18,N,1.45,12.4,11,55,NORMAL,MONITOR
2024-12-31,"Kuching 88 Speedmart","Premium Items","Foie Gras 100g",14,N,1.79,7.8,15,68,NORMAL,MONITOR
2024-08-31,"Petaling Jaya 88 Speedmart","Frozen Food","Kentang Goreng 1kg",106,N,1.95,54.4,16,74,EXCESS,FREEZE PURCHASING
2024-07-31,"Petaling Jaya 88 Speedmart","Frozen Food","Kentang Goreng 1kg",107,N,1.95,54.9,16,74,EXCESS,FREEZE PURCHASING
2025-12-31,"Klang 88 Speedmart","Canned and Packaged Food","Sardin 425g",111,N,1.67,66.6,14,63,EXCESS,FREEZE PURCHASING
2025-02-28,"Kota Kinabalu 88 Speedmart","Imported Goods","Keju Parmesan 200g",34,N,2.46,13.8,20,94,NORMAL,MONITOR
2023-12-31,"George Town 88 Speedmart","Frozen Food","Sayuran Beku 300g",67,N,2.13,31.5,18,81,NORMAL,MONITOR
2023-06-30,"Johor Bahru 88 Speedmart","Snacks and Confectionery","Pudding 100g",59,N,1,59,7,38,EXCESS,FREEZE PURCHASING
2022-09-30,"Johor Bahru 88 Speedmart","Dairy Products","Susu Rendah Lemak 1L",87,Y,2,43.5,16,76,EXCESS,FREEZE PURCHASING
2024-01-31,"Shah Alam 88 Speedmart","Baby Products","Pampers S 24pcs",126,Y,1.2,105,9,46,EXCESS,FREEZE PURCHASING
2022-12-31,"George Town 88 Speedmart","Personal Care","Ubat Gigi 150g",134,N,3,44.7,25,114,EXCESS,FREEZE PURCHASING
2025-01-31,"Melaka 88 Speedmart","Stationery and Daily Needs","Bateri AA 4pcs",32,N,1.64,19.6,13,62,NORMAL,MONITOR
2021-12-31,"Ampang 88 Speedmart","Imported Goods","Kopi Arabika 250g",76,N,1.83,41.5,15,70,EXCESS,FREEZE PURCHASING
2025-11-30,"Kota Kinabalu 88 Speedmart","Cooking Essentials","Tepung Jagung 200g",76,N,1.74,43.6,14,66,EXCESS,FREEZE PURCHASING
2025-10-31,"Kota Kinabalu 88 Speedmart","Cooking Essentials","Tepung Jagung 200g",78,N,1.74,44.8,14,66,EXCESS,FREEZE PURCHASING
2023-06-30,"Johor Bahru 88 Speedmart","Dairy Products","Mentega 250g",108,Y,3,36,24,114,NORMAL,MONITOR
2023-10-31,"Ampang 88 Speedmart","Frozen Food","Pizza Beku 400g",12,N,1.5,8,12,57,NORMAL,MONITOR
2025-04-30,"Kuching 88 Speedmart","Frozen Food","Daging Beku 500g",16,N,1.8,8.9,14,68,NORMAL,MONITOR
2026-01-31,"Ipoh 88 Speedmart","Snacks and Confectionery","Biskut 200g",109,N,1.91,57.1,16,73,EXCESS,FREEZE PURCHASING
2025-12-31,"Petaling Jaya 88 Speedmart","Dairy Products","Susu Cair 200ml",149,Y,1.93,77.3,16,73,EXCESS,FREEZE PURCHASING
2025-11-30,"Petaling Jaya 88 Speedmart","Dairy Products","Susu Cair 200ml",149,Y,1.93,77.3,16,73,EXCESS,FREEZE PURCHASING
2024-12-31,"Kuching 88 Speedmart","Frozen Food","Pizza Beku 400g",22,N,2,11,17,76,NORMAL,MONITOR
2025-06-30,"George Town 88 Speedmart","Canned and Packaged Food","Ayam Masak 400g",78,N,1.86,41.9,16,71,EXCESS,FREEZE PURCHASING
2025-05-31,"George Town 88 Speedmart","Canned and Packaged Food","Ayam Masak 400g",80,N,1.86,43,16,71,EXCESS,FREEZE PURCHASING
2025-01-31,"Ipoh 88 Speedmart","Beverages","Minuman Isotonic 500ml",69,N,1.57,43.9,13,60,EXCESS,FREEZE PURCHASING
2024-03-31,"Melaka 88 Speedmart","Beverages","Milo 1kg",29,N,2,14.5,17,76,NORMAL,MONITOR
2024-09-30,"Johor Bahru 88 Speedmart","Frozen Food","Sayuran Beku 300g",35,N,2.5,14,19,95,NORMAL,MONITOR
2023-01-31,"Kota Kinabalu 88 Speedmart","Personal Care","Ubat Gigi 150g",26,N,1.96,13.3,15,74,NORMAL,MONITOR
2023-12-31,"Kota Kinabalu 88 Speedmart","Premium Items","Foie Gras 100g",37,N,1.5,24.7,12,57,NORMAL,MONITOR
2022-07-31,"Ipoh 88 Speedmart","Rice and Grains","Tepung Ubi 500g",71,N,1.38,51.6,11,52,EXCESS,FREEZE PURCHASING
2026-01-31,"Shah Alam 88 Speedmart","Personal Care","Syampu 500ml",39,N,1.83,21.3,15,70,NORMAL,MONITOR
2023-11-30,"Melaka 88 Speedmart","Frozen Food","Nuget 500g",25,N,1.25,20,10,48,NORMAL,MONITOR
2024-10-31,"Petaling Jaya 88 Speedmart","Dairy Products","Keju Mozzarella 200g",93,Y,1.75,53.1,14,67,EXCESS,FREEZE PURCHASING
2023-07-31,"Melaka 88 Speedmart","Personal Care","Losyen 250ml",17,N,1.67,10.2,13,63,NORMAL,MONITOR
2023-06-30,"Melaka 88 Speedmart","Personal Care","Losyen 250ml",17,N,1.67,10.2,13,63,NORMAL,MONITOR
2021-12-31,"Cheras 88 Speedmart","Instant Food","Nasi Segera 200g",465,Y,1.4,332.1,11,53,EXCESS,FREEZE PURCHASING
2023-07-31,"Kuching 88 Speedmart","Household Cleaning","Peluntur 1L",38,Y,1.72,22,14,65,NORMAL,MONITOR
2023-06-30,"Kuching 88 Speedmart","Household Cleaning","Peluntur 1L",38,Y,1.72,22,14,65,NORMAL,MONITOR
2023-05-31,"Johor Bahru 88 Speedmart","Stationery and Daily Needs","Pemadam 5pcs",14,N,1.71,8.2,15,65,NORMAL,MONITOR
2024-06-30,"Cheras 88 Speedmart","Baby Products","Minyak Bayi 100ml",192,N,1.73,111.2,14,66,EXCESS,FREEZE PURCHASING
2024-05-31,"Cheras 88 Speedmart","Baby Products","Minyak Bayi 100ml",192,N,1.73,111.2,14,66,EXCESS,FREEZE PURCHASING
2024-11-30,"Kota Kinabalu 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",24,N,2,12,16,76,NORMAL,MONITOR
2025-01-31,"Shah Alam 88 Speedmart","Premium Items","Foie Gras 100g",21,N,3,7,27,114,LOW,PLANNED REORDER
2025-03-31,"Ipoh 88 Speedmart","Beverages","Jus Oren 1L",37,N,2.5,14.8,21,95,NORMAL,MONITOR
2024-02-29,"Ipoh 88 Speedmart","Baby Products","Pampers S 24pcs",186,Y,1.64,113.2,14,62,EXCESS,FREEZE PURCHASING
2026-02-28,"Ipoh 88 Speedmart","Premium Items","Kaviar 50g",64,N,1.8,35.6,14,68,NORMAL,MONITOR
2023-09-30,"Shah Alam 88 Speedmart","Premium Items","Kaviar 50g",8,N,1.92,4.2,16,73,LOW,PLANNED REORDER
2024-07-31,"Kota Kinabalu 88 Speedmart","Snacks and Confectionery","Kerepek 150g",49,N,1.75,28,15,67,NORMAL,MONITOR
2024-03-31,"Johor Bahru 88 Speedmart","Cooking Essentials","Sos Cili 400ml",74,N,1.86,39.8,15,71,EXCESS,FREEZE PURCHASING
2024-02-29,"Johor Bahru 88 Speedmart","Cooking Essentials","Sos Cili 400ml",74,N,1.86,39.8,15,71,EXCESS,FREEZE PURCHASING
2022-01-31,"Petaling Jaya 88 Speedmart","Personal Care","Ubat Gigi 150g",182,N,1.71,106.2,14,65,EXCESS,FREEZE PURCHASING
2023-11-30,"Shah Alam 88 Speedmart","Frozen Food","Pizza Beku 400g",55,N,1.88,29.3,15,71,NORMAL,MONITOR
2021-12-31,"Johor Bahru 88 Speedmart","Dairy Products","Susu Rendah Lemak 1L",92,Y,1,92,7,38,EXCESS,FREEZE PURCHASING
2023-01-31,"Petaling Jaya 88 Speedmart","Frozen Food","Kentang Goreng 1kg",151,N,2,75.5,17,76,EXCESS,FREEZE PURCHASING
2023-01-31,"Kota Kinabalu 88 Speedmart","Premium Items","Kaviar 50g",11,N,1.92,5.7,16,73,LOW,PLANNED REORDER
2022-05-31,"Petaling Jaya 88 Speedmart","Frozen Food","Pizza Beku 400g",97,N,1.5,64.7,12,57,EXCESS,FREEZE PURCHASING
2025-03-31,"Seremban 88 Speedmart","Cooking Essentials","Sos Tomato 400ml",97,N,1.59,61.1,13,60,EXCESS,FREEZE PURCHASING
2022-11-30,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",49,N,2.06,23.8,17,78,NORMAL,MONITOR
2023-10-31,"Melaka 88 Speedmart","Beverages","Minuman Tenaga 250ml",73,N,2,36.5,17,76,NORMAL,MONITOR
2023-09-30,"Melaka 88 Speedmart","Beverages","Minuman Tenaga 250ml",75,N,2,37.5,17,76,NORMAL,MONITOR
2023-08-31,"Melaka 88 Speedmart","Beverages","Minuman Tenaga 250ml",75,N,2,37.5,17,76,NORMAL,MONITOR
2025-06-30,"George Town 88 Speedmart","Frozen Food","Ikan Beku 500g",44,N,2.5,17.6,20,95,NORMAL,MONITOR
2023-05-31,"Ipoh 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",49,N,1.78,27.6,14,68,NORMAL,MONITOR
2023-07-31,"Seremban 88 Speedmart","Frozen Food","Sosej Beku 500g",10,N,2.2,4.5,18,84,LOW,PLANNED REORDER
2023-05-31,"Johor Bahru 88 Speedmart","Frozen Food","Daging Beku 500g",19,N,2.06,9.2,17,78,NORMAL,MONITOR
2023-04-30,"Johor Bahru 88 Speedmart","Frozen Food","Daging Beku 500g",7,N,2.06,3.4,17,78,LOW,PLANNED REORDER
2023-11-30,"Kuching 88 Speedmart","Stationery and Daily Needs","Pemadam 5pcs",29,N,2.67,10.9,21,101,NORMAL,MONITOR
2023-03-31,"Kota Kinabalu 88 Speedmart","Cooking Essentials","Minyak Zaitun 500ml",74,N,1.6,46.4,13,61,EXCESS,FREEZE PURCHASING
2023-02-28,"Kota Kinabalu 88 Speedmart","Cooking Essentials","Minyak Zaitun 500ml",74,N,1.6,46.4,13,61,EXCESS,FREEZE PURCHASING
2023-01-31,"Kota Kinabalu 88 Speedmart","Cooking Essentials","Minyak Zaitun 500ml",74,N,1.6,46.4,13,61,EXCESS,FREEZE PURCHASING
2021-09-30,"Klang 88 Speedmart","Rice and Grains","Tepung Jagung 500g",62,Y,1.4,44.3,11,53,EXCESS,FREEZE PURCHASING
2021-08-31,"Klang 88 Speedmart","Rice and Grains","Tepung Jagung 500g",62,Y,1.4,44.3,11,53,EXCESS,FREEZE PURCHASING
2025-01-31,"Johor Bahru 88 Speedmart","Canned and Packaged Food","Kacang Hancur 425g",36,Y,2,18,16,76,NORMAL,MONITOR
2023-06-30,"Kuching 88 Speedmart","Stationery and Daily Needs","Kertas A4 500sheets",16,N,1.85,8.6,15,70,NORMAL,MONITOR
2025-12-31,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Pemadam 5pcs",57,N,2.33,24.4,19,89,NORMAL,MONITOR
2022-12-31,"Cheras 88 Speedmart","Beverages","Minuman Tenaga 250ml",180,N,2.29,78.7,19,87,EXCESS,FREEZE PURCHASING
2023-01-31,"Seremban 88 Speedmart","Rice and Grains","Quinoa 500g",151,Y,1.6,94.4,13,61,EXCESS,FREEZE PURCHASING
2022-03-31,"Johor Bahru 88 Speedmart","Rice and Grains","Tepung Beras 500g",110,N,1.5,73.3,12,57,EXCESS,FREEZE PURCHASING
2023-04-30,"Kota Kinabalu 88 Speedmart","Dairy Products","Susu Cair 200ml",7,Y,1,7,7,38,LOW,PLANNED REORDER
2024-09-30,"Johor Bahru 88 Speedmart","Stationery and Daily Needs","Pensil 12pcs",35,N,2.09,16.7,17,79,NORMAL,MONITOR
2023-06-30,"Ipoh 88 Speedmart","Frozen Food","Ikan Beku 500g",11,N,3,3.7,21,114,LOW,PLANNED REORDER
2025-09-30,"Seremban 88 Speedmart","Frozen Food","Kentang Goreng 1kg",25,N,1.33,18.8,10,51,NORMAL,MONITOR
2025-12-31,"Ipoh 88 Speedmart","Frozen Food","Sosej Beku 500g",12,N,1.67,7.2,14,63,NORMAL,MONITOR
2025-05-31,"Johor Bahru 88 Speedmart","Premium Items","Kaviar 50g",50,N,2.08,24,17,79,NORMAL,MONITOR
2022-06-30,"Petaling Jaya 88 Speedmart","Organic Foods","Beras Organik 5kg",131,N,2,65.5,16,76,EXCESS,FREEZE PURCHASING
2022-12-31,"Ipoh 88 Speedmart","Frozen Food","Kentang Goreng 1kg",63,N,1.67,37.8,13,63,NORMAL,MONITOR
2026-04-30,"Ipoh 88 Speedmart","Imported Goods","Kopi Arabika 250g",9,N,1.75,5.1,14,67,LOW,PLANNED REORDER
2021-09-30,"Petaling Jaya 88 Speedmart","Cooking Essentials","Minyak Bijian 200ml",88,Y,2,44,17,76,EXCESS,FREEZE PURCHASING
2025-02-28,"Cheras 88 Speedmart","Canned and Packaged Food","Cendawan Sup 300g",58,N,1.79,32.5,15,68,NORMAL,MONITOR
2024-09-30,"Klang 88 Speedmart","Frozen Food","Kentang Goreng 1kg",74,N,1.14,64.8,9,43,EXCESS,FREEZE PURCHASING
2025-03-31,"Klang 88 Speedmart","Snacks and Confectionery","Mochi 120g",121,N,1.75,69.1,14,67,EXCESS,FREEZE PURCHASING
2023-10-31,"Ampang 88 Speedmart","Beverages","Sprite 330ml",290,N,2.2,131.8,19,84,EXCESS,FREEZE PURCHASING
2023-06-30,"Kuching 88 Speedmart","Personal Care","Syampu 500ml",40,N,2.03,19.7,17,77,NORMAL,MONITOR
2023-12-31,"Ampang 88 Speedmart","Frozen Food","Sosej Beku 500g",116,N,1.76,65.7,14,67,EXCESS,FREEZE PURCHASING
2025-11-30,"Cheras 88 Speedmart","Frozen Food","Nuget 500g",57,N,1.83,31.1,15,70,NORMAL,MONITOR
2025-08-31,"Kuching 88 Speedmart","Household Cleaning","Pembersih Kaca 500ml",37,Y,1.92,19.2,16,73,NORMAL,MONITOR
2025-03-31,"Cheras 88 Speedmart","Dairy Products","Mentega 250g",132,Y,2.18,60.6,17,83,EXCESS,FREEZE PURCHASING
2022-12-31,"Ipoh 88 Speedmart","Frozen Food","Ikan Beku 500g",17,N,1.89,9,15,72,NORMAL,MONITOR
2023-06-30,"Shah Alam 88 Speedmart","Personal Care","Pembersih Muka 100ml",21,N,1.29,16.3,10,49,NORMAL,MONITOR
2023-07-31,"Johor Bahru 88 Speedmart","Dairy Products","Tepung Susu 1kg",101,Y,1.25,80.8,10,48,EXCESS,FREEZE PURCHASING
2022-06-30,"Ipoh 88 Speedmart","Frozen Food","Sayuran Beku 300g",16,N,1.56,10.2,13,59,NORMAL,MONITOR
2026-01-31,"Kota Kinabalu 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",11,N,2.4,4.6,19,91,LOW,PLANNED REORDER
2024-09-30,"Kota Kinabalu 88 Speedmart","Stationery and Daily Needs","Pensil 12pcs",31,N,2.09,14.8,17,79,NORMAL,MONITOR
2021-12-31,"Petaling Jaya 88 Speedmart","Premium Items","Kaviar 50g",19,N,1.67,11.4,14,63,NORMAL,MONITOR
2025-05-31,"Melaka 88 Speedmart","Dairy Products","Mentega 250g",13,Y,1.83,7.1,15,69,NORMAL,MONITOR
2025-04-30,"Melaka 88 Speedmart","Dairy Products","Mentega 250g",13,Y,1.83,7.1,15,69,NORMAL,MONITOR
2024-03-31,"Melaka 88 Speedmart","Baby Products","Pampers S 24pcs",181,Y,1.54,117.7,13,58,EXCESS,FREEZE PURCHASING
2023-07-31,"Cheras 88 Speedmart","Instant Food","Nasi Segera 200g",419,Y,2.07,202.3,17,79,EXCESS,FREEZE PURCHASING
2023-06-30,"Cheras 88 Speedmart","Instant Food","Nasi Segera 200g",419,Y,2.07,202.3,17,79,EXCESS,FREEZE PURCHASING
2022-05-31,"George Town 88 Speedmart","Rice and Grains","Beras Basmathi 5kg",246,Y,2.5,98.4,22,95,EXCESS,FREEZE PURCHASING
2025-05-31,"Seremban 88 Speedmart","Dairy Products","Mentega 250g",53,Y,1.83,29,15,69,NORMAL,MONITOR
2025-04-30,"Seremban 88 Speedmart","Dairy Products","Mentega 250g",53,Y,1.83,29,15,69,NORMAL,MONITOR
2023-07-31,"Melaka 88 Speedmart","Baby Products","Susu Formula 900g",11,N,2,5.5,17,76,LOW,PLANNED REORDER
2022-05-31,"Seremban 88 Speedmart","Snacks and Confectionery","Kerepek 150g",44,N,2,22,16,76,NORMAL,MONITOR
2024-03-31,"Kuching 88 Speedmart","Household Cleaning","Sabun Pinggan 500ml",31,N,1.5,20.7,12,57,NORMAL,MONITOR
2024-02-29,"Kuching 88 Speedmart","Household Cleaning","Sabun Pinggan 500ml",31,N,1.5,20.7,12,57,NORMAL,MONITOR
2024-06-30,"George Town 88 Speedmart","Personal Care","Ubat Gigi 150g",150,N,2.5,60,21,95,EXCESS,FREEZE PURCHASING
2021-09-30,"Shah Alam 88 Speedmart","Baby Products","Botol Susu 250ml",91,Y,1,91,7,38,EXCESS,FREEZE PURCHASING
2026-01-31,"Kota Kinabalu 88 Speedmart","Snacks and Confectionery","Biskut 200g",17,N,1.91,8.9,16,73,NORMAL,MONITOR
2024-11-30,"Ampang 88 Speedmart","Dairy Products","Susu Cair 200ml",100,Y,2,50,16,76,EXCESS,FREEZE PURCHASING
2022-02-28,"Seremban 88 Speedmart","Personal Care","Ubat Gigi 150g",15,N,2.11,7.1,17,80,NORMAL,MONITOR
2025-10-31,"Ipoh 88 Speedmart","Beverages","Jus Oren 1L",17,N,1,17,7,38,NORMAL,MONITOR
2025-01-31,"Ipoh 88 Speedmart","Snacks and Confectionery","Kerepek 150g",129,N,2.14,60.2,17,81,EXCESS,FREEZE PURCHASING
2025-03-31,"Melaka 88 Speedmart","Dairy Products","Mentega 250g",14,Y,2.18,6.4,17,83,LOW,PLANNED REORDER
2024-10-31,"Ampang 88 Speedmart","Imported Goods","Keju Parmesan 200g",51,N,1.92,26.5,16,73,NORMAL,MONITOR
2022-02-28,"Ampang 88 Speedmart","Frozen Food","Ayam Beku 1kg",98,N,1.33,73.5,10,51,EXCESS,FREEZE PURCHASING
2024-10-31,"Seremban 88 Speedmart","Rice and Grains","Beras Pulut 1kg",55,N,2.06,26.8,17,78,NORMAL,MONITOR
2024-09-30,"Seremban 88 Speedmart","Rice and Grains","Beras Pulut 1kg",55,N,2.06,26.8,17,78,NORMAL,MONITOR
2022-04-30,"George Town 88 Speedmart","Baby Products","Makanan Bayi 120g",46,Y,1.33,34.5,10,51,NORMAL,MONITOR
2020-12-31,"Ampang 88 Speedmart","Stationery and Daily Needs","Pensil 12pcs",36,N,1.83,19.6,15,70,NORMAL,MONITOR
2025-03-31,"Johor Bahru 88 Speedmart","Dairy Products","Susu Segar 1L",86,N,1.3,66.2,10,49,EXCESS,FREEZE PURCHASING
2022-10-31,"Klang 88 Speedmart","Frozen Food","Nuget 500g",4,N,2.08,1.9,17,79,CRITICAL,ORDER IMMEDIATELY
2022-07-31,"Petaling Jaya 88 Speedmart","Dairy Products","Susu Cair 200ml",79,Y,2.13,37.2,17,81,NORMAL,MONITOR
2025-11-30,"Johor Bahru 88 Speedmart","Frozen Food","Nuget 500g",18,N,1.83,9.8,15,70,NORMAL,MONITOR
2024-05-31,"Ipoh 88 Speedmart","Rice and Grains","Tepung Gandum 1kg",162,N,2.5,64.8,21,95,EXCESS,FREEZE PURCHASING
2024-06-30,"Ipoh 88 Speedmart","Frozen Food","Sayuran Beku 300g",20,N,2.11,9.5,18,80,NORMAL,MONITOR
2025-01-31,"Kota Kinabalu 88 Speedmart","Frozen Food","Sayuran Beku 300g",30,N,1,30,7,38,NORMAL,MONITOR
2021-12-31,"Johor Bahru 88 Speedmart","Frozen Food","Sayuran Beku 300g",46,N,2.14,21.5,17,81,NORMAL,MONITOR
2024-07-31,"Johor Bahru 88 Speedmart","Personal Care","Ubat Gigi 150g",88,N,2,44,17,76,EXCESS,FREEZE PURCHASING
2023-08-31,"Seremban 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",16,N,1.93,8.3,16,73,NORMAL,MONITOR
2024-12-31,"Kuching 88 Speedmart","Household Cleaning","Pewangi Pakaian 1L",65,N,2.13,30.6,18,81,NORMAL,MONITOR
2025-02-28,"Cheras 88 Speedmart","Rice and Grains","Tepung Gandum 1kg",430,N,2.27,189.7,19,86,EXCESS,FREEZE PURCHASING
2024-10-31,"Petaling Jaya 88 Speedmart","Alcoholic Beverages","Bir 330ml",52,N,1.67,31.2,13,63,NORMAL,MONITOR
2024-04-30,"Johor Bahru 88 Speedmart","Cooking Essentials","Minyak Bijian 200ml",46,Y,2.19,21,18,83,NORMAL,MONITOR
2022-08-31,"Klang 88 Speedmart","Canned and Packaged Food","Ayam Masak 400g",58,N,2.15,27,18,82,NORMAL,MONITOR
2022-07-31,"Klang 88 Speedmart","Canned and Packaged Food","Ayam Masak 400g",59,N,2.15,27.4,18,82,NORMAL,MONITOR
2024-08-31,"Kota Kinabalu 88 Speedmart","Beverages","Minuman Isotonic 500ml",19,N,2.08,9.1,17,79,NORMAL,MONITOR
2024-07-31,"Kota Kinabalu 88 Speedmart","Beverages","Minuman Isotonic 500ml",19,N,2.08,9.1,17,79,NORMAL,MONITOR
2024-06-30,"Johor Bahru 88 Speedmart","Cooking Essentials","Tepung Jagung 200g",81,N,2.31,35.1,18,88,NORMAL,MONITOR
2024-07-31,"Kota Kinabalu 88 Speedmart","Frozen Food","Sayuran Beku 300g",15,N,1.91,7.9,15,73,NORMAL,MONITOR
2025-02-28,"Ampang 88 Speedmart","Stationery and Daily Needs","Pensil 12pcs",45,N,2,22.5,17,76,NORMAL,MONITOR
2022-02-28,"Klang 88 Speedmart","Dairy Products","Keju Mozzarella 200g",52,Y,1.8,28.9,15,68,NORMAL,MONITOR
2022-01-31,"Klang 88 Speedmart","Dairy Products","Keju Mozzarella 200g",53,Y,1.8,29.4,15,68,NORMAL,MONITOR
2025-12-31,"Petaling Jaya 88 Speedmart","Household Cleaning","Mop 1pc",115,N,2,57.5,17,76,EXCESS,FREEZE PURCHASING
2025-12-31,"Petaling Jaya 88 Speedmart","Rice and Grains","Beras Basmathi 5kg",370,Y,1.95,189.5,16,74,EXCESS,FREEZE PURCHASING
