TIME_GRAIN,PERIOD_CODE,BRANCH_ID,BRANCH_NAME,CATEGORY_NAME,ITEM_ID,ITEM_NAME,TOTAL_SALES_QTY,TOTAL_PURCHASE_QTY,AVG_STOCK_ON_HAND,INVENTORY_TURNOVER_RATIO,CATEGORY_TURNOVER_RATIO,STOCK_EFFICIENCY_CATEGORY
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Baby Products","I0100","Makanan Bayi 120g",3,0,289,.01,.02,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Baby Products","I0099","Tisu Basah Baby 80pcs",3,0,105,.03,.02,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Beverages","I0035","Minuman Isotonic 500ml",12,0,484,.02,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Beverages","I0039","Sprite 330ml",11,0,291,.04,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Beverages","I0043","Susu Soya 1L",10,0,117,.09,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Beverages","I0036","Air Mineral 1.5L",9,0,110,.08,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Beverages","I0038","Kola 330ml",8,0,107,.07,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Beverages","I0042","Milo 1kg",8,0,232,.03,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Beverages","I0040","Teh Tarik 250ml",7,0,173,.04,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Beverages","I0037","Jus Oren 1L",5,288,323,.02,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Beverages","I0041","Kopi 3in1 10s",5,0,52,.1,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Beverages","I0044","Minuman Tenaga 250ml",2,0,378,.01,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Canned and Packaged Food","I0028","Jagung Manis 425g",17,0,216,.08,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Canned and Packaged Food","I0027","Kacang Hancur 425g",14,0,377,.04,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Canned and Packaged Food","I0034","Nangka Muda 565g",11,0,42,.26,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Canned and Packaged Food","I0025","Sardin 425g",9,0,141,.06,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Canned and Packaged Food","I0033","Cendawan Sup 300g",8,0,57,.14,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Canned and Packaged Food","I0026","Tuna Chunk 185g",8,0,281,.03,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Canned and Packaged Food","I0029","Sup Ayam 400g",7,32,25,.28,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Canned and Packaged Food","I0031","Ayam Masak 400g",6,0,146,.04,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Canned and Packaged Food","I0032","Daging Lembu 400g",5,0,140,.04,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Canned and Packaged Food","I0030","Baked Beans 415g",3,0,90,.03,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Cooking Essentials","I0014","Minyak Zaitun 500ml",15,0,245,.06,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Cooking Essentials","I0022","Sos Tiram 300ml",12,0,337,.04,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Cooking Essentials","I0016","Kicap Masin 600ml",11,0,384,.03,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Cooking Essentials","I0017","Sos Cili 400ml",8,0,349,.02,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Cooking Essentials","I0019","Cuka 500ml",7,0,274,.03,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Cooking Essentials","I0023","Tepung Jagung 200g",7,0,217,.03,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Cooking Essentials","I0013","Minyak Masak 1kg",6,0,231,.03,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Cooking Essentials","I0015","Kicap Manis 600ml",6,0,282,.02,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Cooking Essentials","I0018","Sos Tomato 400ml",6,0,203,.03,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Cooking Essentials","I0020","Madu 250g",6,0,54,.11,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Cooking Essentials","I0021","Minyak Bijian 200ml",4,0,67,.06,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Cooking Essentials","I0024","Serbuk Perasa 100g",4,0,210,.02,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Dairy Products","I0061","Keju Mozzarella 200g",13,0,66,.2,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Dairy Products","I0058","Krim 200ml",12,0,212,.06,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Dairy Products","I0057","Yogurt 180g",8,0,167,.05,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Dairy Products","I0056","Mentega 250g",7,17,19,.37,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Dairy Products","I0059","Susu Cair 200ml",7,0,157,.04,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Dairy Products","I0053","Susu Segar 1L",5,0,168,.03,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Dairy Products","I0055","Keju 250g",5,56,53,.09,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Dairy Products","I0054","Susu Rendah Lemak 1L",4,0,163,.02,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Dairy Products","I0060","Tepung Susu 1kg",3,0,189,.02,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Dairy Products","I0062","Susu Kambing 1L",3,0,333,.01,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Frozen Food","I0070","Kentang Goreng 1kg",11,0,80,.14,.05,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Frozen Food","I0066","Sayuran Beku 300g",10,0,125,.08,.05,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Frozen Food","I0063","Ayam Beku 1kg",6,0,105,.06,.05,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Frozen Food","I0067","Pizza Beku 400g",6,0,86,.07,.05,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Frozen Food","I0064","Daging Beku 500g",1,42,37,.03,.05,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Frozen Food","I0069","Nuget 500g",1,0,196,.01,.05,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Frozen Food","I0065","Ikan Beku 500g",0,0,21,0,.05,"Dead Stock"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Frozen Food","I0068","Sosej Beku 500g",0,0,116,0,.05,"Dead Stock"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Household Cleaning","I0094","Pembersih Kaca 500ml",16,0,46,.35,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Household Cleaning","I0090","Pembersih Lantai 1L",10,0,149,.07,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Household Cleaning","I0092","Peluntur 1L",8,0,151,.05,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Household Cleaning","I0095","Penyapu 1pc",6,0,132,.05,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Household Cleaning","I0091","Pewangi Pakaian 1L",5,0,131,.04,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Household Cleaning","I0096","Mop 1pc",4,0,128,.03,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Household Cleaning","I0093","Sabun Pinggan 500ml",3,0,176,.02,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Household Cleaning","I0089","Detergen 2kg",0,0,11,0,.06,"Dead Stock"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Imported Goods","I0119","Keju Parmesan 200g",13,0,85,.15,.18,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Imported Goods","I0120","Kopi Arabika 250g",11,41,46,.24,.18,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Instant Food","I0075","Bubur Segera 50g",19,174,241,.08,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Instant Food","I0073","Bihun Segera 60g",18,0,186,.1,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Instant Food","I0079","Oat Segera 1kg",13,0,97,.13,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Instant Food","I0071","Mee Segera 80g",13,0,78,.17,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Instant Food","I0078","Cup Soup 100g",10,0,587,.02,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Instant Food","I0076","Pasta Segera 150g",9,0,407,.02,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Instant Food","I0072","Mee Segera Cup 65g",6,0,250,.02,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Instant Food","I0077","Sos Pasta 200g",4,0,299,.01,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Instant Food","I0080","Cereal 500g",3,0,242,.01,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Instant Food","I0074","Nasi Segera 200g",3,0,139,.02,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Organic Foods","I0118","Minyak Zaitun Organik 500ml",4,0,137,.03,.02,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Organic Foods","I0117","Beras Organik 5kg",3,0,233,.01,.02,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Personal Care","I0084","Losyen 250ml",14,0,133,.11,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Personal Care","I0085","Deodorant 50ml",11,0,220,.05,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Personal Care","I0082","Sabun Mandi 100g",8,0,67,.12,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Personal Care","I0086","Pembersih Muka 100ml",3,122,143,.02,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Personal Care","I0087","Krim Pelindung 50g",3,0,102,.03,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Personal Care","I0088","Balm 30g",2,0,136,.01,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Personal Care","I0081","Syampu 500ml",2,0,216,.01,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Personal Care","I0083","Ubat Gigi 150g",2,0,258,.01,.04,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Premium Items","I0116","Foie Gras 100g",7,0,124,.06,.07,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Premium Items","I0115","Kaviar 50g",3,0,16,.19,.07,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Rice and Grains","I0011","Beras Perang 1kg",14,0,229,.06,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Rice and Grains","I0008","Beras Basmathi 5kg",14,0,382,.04,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Rice and Grains","I0012","Tepung Ubi 500g",13,0,676,.02,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Rice and Grains","I0004","Tepung Beras 500g",12,0,313,.04,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Rice and Grains","I0009","Tepung Jagung 500g",10,0,232,.04,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Rice and Grains","I0001","Beras Super 5kg",8,0,309,.03,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Rice and Grains","I0005","Beras Pulut 1kg",7,0,353,.02,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Rice and Grains","I0010","Bijirin Sarapan 500g",7,0,390,.02,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Rice and Grains","I0006","Oatmeal 1kg",6,0,344,.02,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Rice and Grains","I0007","Quinoa 500g",4,0,133,.03,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Rice and Grains","I0003","Tepung Gandum 1kg",2,0,53,.04,.03,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Rice and Grains","I0002","Beras Wangi 10kg",0,0,130,0,.03,"Dead Stock"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Snacks and Confectionery","I0051","Keropok 100g",13,40,44,.3,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Snacks and Confectionery","I0046","Coklat 100g",13,50,62,.21,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Snacks and Confectionery","I0050","Kacang Putih 200g",8,0,179,.04,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Snacks and Confectionery","I0048","Gula-gula 150g",7,76,72,.1,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Snacks and Confectionery","I0052","Mochi 120g",6,0,334,.02,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Snacks and Confectionery","I0049","Pudding 100g",5,0,41,.12,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Snacks and Confectionery","I0047","Biskut 200g",2,96,116,.02,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Snacks and Confectionery","I0045","Kerepek 150g",1,42,62,.02,.06,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Stationery and Daily Needs","I0105","Kertas A4 500sheets",13,0,114,.11,.09,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Stationery and Daily Needs","I0108","Pemadam 5pcs",8,0,77,.1,.09,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Stationery and Daily Needs","I0110","Bateri AAA 4pcs",5,0,32,.16,.09,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Stationery and Daily Needs","I0107","Pensil 12pcs",4,0,52,.08,.09,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Stationery and Daily Needs","I0109","Bateri AA 4pcs",3,0,42,.07,.09,"Slow Moving"
Quarterly,2025-Q3,"B003","Petaling Jaya 88 Speedmart","Stationery and Daily Needs","I0106","Pen 10pcs",2,0,57,.04,.09,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Alcoholic Beverages","I0112","Wain Merah 750ml",11,0,12,.92,.19,"Normal"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Alcoholic Beverages","I0111","Bir 330ml",7,0,38,.18,.19,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Alcoholic Beverages","I0113","Wain Putih 750ml",5,20,20,.25,.19,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Alcoholic Beverages","I0114","Whisky 700ml",1,0,54,.02,.19,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Baby Products","I0103","Sabun Bayi 250ml",9,19,21,.43,.1,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Baby Products","I0098","Pampers S 24pcs",9,0,63,.14,.1,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Baby Products","I0097","Susu Formula 900g",8,0,85,.09,.1,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Baby Products","I0101","Bedak Bayi 150g",8,37,47,.17,.1,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Baby Products","I0100","Makanan Bayi 120g",6,0,131,.05,.1,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Baby Products","I0104","Botol Susu 250ml",4,0,52,.08,.1,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Baby Products","I0099","Tisu Basah Baby 80pcs",3,0,49,.06,.1,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Baby Products","I0102","Minyak Bayi 100ml",1,0,31,.03,.1,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Beverages","I0043","Susu Soya 1L",12,52,46,.26,.16,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Beverages","I0044","Minuman Tenaga 250ml",9,0,16,.56,.16,"Normal"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Beverages","I0041","Kopi 3in1 10s",9,0,30,.3,.16,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Beverages","I0042","Milo 1kg",8,0,18,.44,.16,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Beverages","I0036","Air Mineral 1.5L",8,56,64,.13,.16,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Beverages","I0040","Teh Tarik 250ml",7,0,19,.37,.16,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Beverages","I0038","Kola 330ml",4,0,34,.12,.16,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Beverages","I0039","Sprite 330ml",3,43,62,.05,.16,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Beverages","I0035","Minuman Isotonic 500ml",2,0,38,.05,.16,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Beverages","I0037","Jus Oren 1L",1,0,77,.01,.16,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Canned and Packaged Food","I0031","Ayam Masak 400g",12,11,14,.86,.2,"Normal"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Canned and Packaged Food","I0027","Kacang Hancur 425g",11,0,24,.46,.2,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Canned and Packaged Food","I0026","Tuna Chunk 185g",9,0,25,.36,.2,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Canned and Packaged Food","I0034","Nangka Muda 565g",9,34,45,.2,.2,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Canned and Packaged Food","I0025","Sardin 425g",8,13,13,.62,.2,"Normal"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Canned and Packaged Food","I0029","Sup Ayam 400g",7,0,68,.1,.2,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Canned and Packaged Food","I0030","Baked Beans 415g",5,0,27,.19,.2,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Canned and Packaged Food","I0032","Daging Lembu 400g",4,41,59,.07,.2,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Canned and Packaged Food","I0033","Cendawan Sup 300g",4,0,41,.1,.2,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Canned and Packaged Food","I0028","Jagung Manis 425g",0,0,30,0,.2,"Dead Stock"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Cooking Essentials","I0019","Cuka 500ml",20,0,78,.26,.12,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Cooking Essentials","I0023","Tepung Jagung 200g",15,0,50,.3,.12,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Cooking Essentials","I0015","Kicap Manis 600ml",13,0,50,.26,.12,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Cooking Essentials","I0018","Sos Tomato 400ml",13,0,85,.15,.12,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Cooking Essentials","I0016","Kicap Masin 600ml",12,67,52,.23,.12,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Cooking Essentials","I0020","Madu 250g",8,0,95,.08,.12,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Cooking Essentials","I0021","Minyak Bijian 200ml",7,0,73,.1,.12,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Cooking Essentials","I0017","Sos Cili 400ml",6,0,114,.05,.12,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Cooking Essentials","I0014","Minyak Zaitun 500ml",5,44,59,.08,.12,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Cooking Essentials","I0024","Serbuk Perasa 100g",5,72,86,.06,.12,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Cooking Essentials","I0022","Sos Tiram 300ml",4,0,147,.03,.12,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Cooking Essentials","I0013","Minyak Masak 1kg",4,0,42,.1,.12,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Dairy Products","I0055","Keju 250g",13,25,29,.45,.14,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Dairy Products","I0061","Keju Mozzarella 200g",10,14,15,.67,.14,"Normal"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Dairy Products","I0062","Susu Kambing 1L",6,31,30,.2,.14,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Dairy Products","I0054","Susu Rendah Lemak 1L",4,0,35,.11,.14,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Dairy Products","I0059","Susu Cair 200ml",4,0,22,.18,.14,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Dairy Products","I0057","Yogurt 180g",4,12,17,.24,.14,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Dairy Products","I0053","Susu Segar 1L",2,0,58,.03,.14,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Dairy Products","I0056","Mentega 250g",1,0,51,.02,.14,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Dairy Products","I0060","Tepung Susu 1kg",0,0,28,0,.14,"Dead Stock"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Dairy Products","I0058","Krim 200ml",0,0,31,0,.14,"Dead Stock"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Frozen Food","I0068","Sosej Beku 500g",11,20,14,.79,.24,"Normal"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Frozen Food","I0065","Ikan Beku 500g",7,10,8,.88,.24,"Normal"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Frozen Food","I0069","Nuget 500g",5,19,31,.16,.24,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Frozen Food","I0070","Kentang Goreng 1kg",4,0,27,.15,.24,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Frozen Food","I0066","Sayuran Beku 300g",4,12,16,.25,.24,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Frozen Food","I0064","Daging Beku 500g",3,0,15,.2,.24,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Frozen Food","I0067","Pizza Beku 400g",1,0,19,.05,.24,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Frozen Food","I0063","Ayam Beku 1kg",0,0,13,0,.24,"Dead Stock"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Household Cleaning","I0095","Penyapu 1pc",10,19,21,.48,.15,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Household Cleaning","I0094","Pembersih Kaca 500ml",10,98,94,.11,.15,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Household Cleaning","I0096","Mop 1pc",9,18,26,.35,.15,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Household Cleaning","I0093","Sabun Pinggan 500ml",8,31,25,.32,.15,"Slow Moving"
Quarterly,2025-Q3,"B009","Seremban 88 Speedmart","Household Cleaning","I0091","Pewangi Pakaian 1L",5,11,11,.45,.15,"Slow Moving"
